0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.805032,-0.415721,-0.423201,2.04097,
0.797593,-0.52041,-0.30499,2.6486,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.896846,-0.303662,-0.321648,1.9472,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.351069,-0.888009,0.296968,2.86333,
0.183644,-0.97059,-0.155657,2.78145,
-0.557337,-0.779301,0.286469,2.62965,
-0.0320288,-0.0261691,0.999144,2.52142,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.588315,0.11264,0.800748,2.1896,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.751553,-0.431766,0.498745,1.90183,
0.218524,0.0119169,0.975759,2.67057,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.575534,0.146189,0.804605,2.20602,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0920443,-0.0958963,0.991126,2.4957,
0.282566,-0.959223,-0.00691121,2.6907,
0.469783,-0.878282,-0.0890266,2.81867,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.713079,-0.519997,0.470236,1.75523,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0936139,-0.995473,-0.0164433,2.84944,
0.320303,-0.941973,-0.100468,2.93572,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.836118,-0.390251,-0.385501,1.81151,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.936453,0.292148,0.194176,2.02054,
0.069939,0.241913,0.967774,1.61143,
0.496207,0.535664,0.683259,2.66801,
0.899204,-0.435867,0.0381132,3.35412,
0.0975744,0.301696,0.948398,3.01597,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0010442,-0.0489046,0.998803,3.20994,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0961997,-0.370312,0.923913,2.98213,
0.0456283,-0.038257,0.998226,3.22663,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.853247,0.384838,0.351951,2.5006,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.817016,0.275075,0.506772,3.09879,
0.765166,0.397377,0.506568,2.94564,
-0.0505915,-0.237475,0.970075,1.56609,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0540175,-0.976678,0.207804,1.41498,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.673466,0.477739,0.564099,2.22855,
0.73427,-0.605886,-0.306185,2.62098,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.200532,-0.946196,-0.253969,1.36273,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0948552,-0.569619,0.816417,2.74942,
0.103814,-0.24824,0.96312,3.13167,
0.0743822,-0.0868387,0.993442,3.22433,
-0.340961,-0.378622,0.86046,2.75234,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.351205,-0.440414,0.826251,2.63622,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.604858,0.287841,0.742492,2.15929,
0.722671,0.335741,0.604173,2.07699,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.219287,0.124533,0.96768,2.37212,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.813255,0.364062,0.453956,1.74389,
0.326963,0.260215,0.908506,2.14962,
0.888662,0.292939,0.352799,1.94048,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.651668,-0.700918,-0.2899,1.81636,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.607638,0.271118,0.746506,1.96632,
0.604841,0.313643,0.731981,1.97646,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0979597,0.943186,-0.317498,1.93058,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0776831,-0.977598,0.195622,2.70855,
0.437648,-0.855228,0.277578,2.69528,
0.165031,-0.976893,0.13581,3.30818,
-0.994385,-0.042811,-0.0967813,0.417858,
0.616747,-0.679304,0.397705,2.78837,
0.447035,-0.173132,0.877602,2.56317,
0.49564,-0.84412,0.204454,3.14697,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.865273,-0.482892,-0.1346,2.10742,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.14723,0.0285895,0.988689,2.82473,
-0.55087,-0.807026,-0.212724,2.95867,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0967346,-0.994878,0.0293369,3.336,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.989031,-0.147158,-0.0127057,0.636751,
0.441044,-0.891494,0.103532,3.62037,
-0.967458,-0.160275,0.195796,0.726393,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.14575,-0.978418,-0.146478,3.00933,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.263896,-0.964349,-0.0197417,3.0409,
0.252095,-0.0507734,0.96637,2.48502,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.416908,-0.0582656,0.907079,2.3771,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.407626,-0.0978387,0.907892,2.39309,
-0.176987,-0.982734,0.0539369,3.03376,
-0.259256,-0.963772,-0.0626861,2.96964,
0.420891,-0.155906,0.893613,2.70832,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.220137,0.0892628,0.971376,2.48517,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.166326,-0.980731,0.102482,2.85334,
0.380421,0.0108804,0.924749,2.39004,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.956465,-0.167629,0.238906,0.968265,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.21309,-0.97353,0.0826587,3.0808,
0.667534,-0.581822,0.464632,2.21311,
0.310785,-0.947874,0.0703423,2.89362,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.858465,-0.49699,-0.126643,2.51879,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.344579,-0.938698,-0.0105999,2.78796,
0.284141,-0.957711,-0.0453214,2.83124,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.54766,-0.828006,-0.120308,2.24577,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.217103,-0.365417,0.905172,3.29751,
-0.317475,-0.935208,-0.15683,2.92283,
-0.966354,-0.19312,0.169894,3.95475,
-0.994957,-0.047911,0.0881158,3.99116,
0.240616,-0.833391,0.497558,3.59199,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.484474,0.272551,0.831264,3.23624,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.414139,0.123359,0.901816,3.63825,
-0.704263,0.33528,0.625781,2.98978,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.479832,-0.59253,0.647047,2.81082,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.936396,0.0842369,0.340686,2.91299,
-0.712637,0.369907,0.596085,3.05608,
0.0772289,-0.991364,0.105987,2.67332,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.151704,-0.969292,0.193542,2.91329,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.25415,-0.963645,0.0824406,2.92162,
-0.308409,-0.95016,-0.0455948,2.90363,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.00913105,-0.185016,0.982693,3.61494,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.760347,-0.570572,-0.310354,2.79657,
-0.953862,-0.29185,0.0704994,3.88718,
-0.996802,0.00164782,0.0798922,3.98487,
-0.116134,-0.98732,-0.108225,3.71355,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.103681,-0.981862,0.158737,3.50516,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.336928,-0.848826,0.407399,2.65004,
0.27646,-0.521868,0.806985,3.00204,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.238661,-0.919845,0.311329,2.66512,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.30594,-0.944819,-0.117122,2.89005,
0.254867,-0.894195,0.368045,2.99043,
0.121133,-0.990271,0.0684773,2.87512,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0407644,-0.997252,0.0618545,2.8218,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.448894,-0.880143,-0.154409,2.59286,
-0.103957,-0.99123,-0.0815854,2.6393,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.0186089,-0.999393,0.0294401,2.64505,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.927222,-0.262183,-0.26743,0.973641,
-0.936773,0.306893,-0.168145,1.50422,
-0.81609,-0.549832,-0.177997,3.17542,
-0.76517,0.136826,0.629121,3.77179,
-0.473027,0.282631,0.834485,3.59234,
-0.999091,-0.0415917,0.00931307,3.99235,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.997869,-0.0652545,-0.000321046,3.98639,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.178694,-0.97187,-0.153419,2.53371,
-0.463463,-0.76487,-0.447411,2.55657,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.872889,-0.237823,-0.426035,2.79278,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.44132,0.837875,0.321252,2.34723,
-0.581669,0.730458,0.3579,2.65755,
0.1737,0.955711,-0.237582,2.67667,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.801315,-0.350994,-0.484456,3.057,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0696965,-0.997177,0.0279439,2.17539,
-0.474558,0.349234,0.807979,2.9991,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.974298,-0.113462,-0.194602,3.13913,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.131304,-0.487944,0.862942,3.23596,
-0.951407,0.0912737,0.294099,2.95931,
-0.21091,0.107428,0.971584,3.56031,
-0.95989,0.19071,0.205527,2.89587,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.942834,0.223026,0.247634,2.78495,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.0438661,-0.164838,0.985345,3.60769,
-0.0379697,-0.0988475,0.994378,3.63505,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.302835,-0.437831,0.846519,2.89159,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.431463,-0.837185,-0.336097,2.44765,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
-0.0217087,0.9896,0.142201,1.93418,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.271401,0,0.962466,2.0476,
-0.799525,-0.600273,-0.0207832,1.21057,
0.303446,-0.385272,0.871485,2.84761,
0.238952,-0.248126,0.938795,3.06047,
0.489576,-0.132465,0.86184,2.50743,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.432814,-0.173017,0.884724,2.49736,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.855185,-0.509209,-0.0967719,1.14743,
-0.857837,-0.493887,-0.142096,1.17386,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.994846,-0.101366,-0.0024751,0.64021,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.817071,0.0137508,0.576373,1.46382,
-0.780741,-0.315447,0.539386,1.53975,
0.668201,-0.00176264,0.743979,1.97456,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.540567,0.0988095,0.835478,2.01488,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.249731,-0.161576,0.95474,2.62718,
0.362203,-0.03712,0.93136,2.44649,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.951169,-0.302719,-0.0603166,0.569124,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.906108,-1.89537e-05,-0.423047,2.01519,
-0.193518,-0.972875,-0.126749,1.15899,
0.920885,-0.381445,0.080438,1.81535,
0.186516,-0.981253,0.0485159,1.28867,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0,-1,5.57727e-07,1.05445,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0,-1,0,1.02153,
0.933675,0.303345,-0.190348,2.63298,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.141889,-0.989205,0.0366291,1.06672,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.973312,-0.218125,0.0713031,0.444077,
-0.938174,-0.293702,-0.183218,0.645723,
-0.0217101,0.989602,0.142188,1.93418,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
-0.951169,-0.302719,-0.0603177,0.571953,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.95714,0.18066,0.226374,0.668128,
0,-1,0,0.5,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
0.933137,0.121172,0.338486,0.796715,
0.57735,0.57735,0.57735,0,
0.57735,0.57735,0.57735,0,
